chain_id,tail_number,flight1_Tail_Number,flight1_Flight_Duration_Minutes,flight1_Dest,flight1_Schedule_DateTime,flight1_Carrier_Airline,flight1_Origin,flight1_Flight_Delay,flight1_Orientation,flight2_Tail_Number,flight2_Flight_Duration_Minutes,flight2_Dest,flight2_Schedule_DateTime,flight2_Carrier_Airline,flight2_Origin,flight2_Flight_Delay,flight2_Orientation,flight3_Tail_Number,flight3_Flight_Duration_Minutes,flight3_Dest,flight3_Schedule_DateTime,flight3_Carrier_Airline,flight3_Origin,flight3_Flight_Delay,flight3_Orientation,ground_time_1,ground_time_2,flight2_PFD,flight2_FTD,flight3_PFD,flight3_FTD,delay_label,delay_category
454,N537EA,N537EA,75.0,CLT,2022-03-16 14:38:00,OH,CRW,-13.0,North-South,N537EA,100.0,CAK,2022-03-16 16:45:00,OH,CLT,-18.0,North-South,N537EA,104.0,CLT,2022-03-17 08:50:00,OH,CAK,-19.0,North-South,52.0,865.0,-13.0,52.0,-18.0,865.0,-19.0,0
455,N537EA,N537EA,100.0,CAK,2022-03-16 16:45:00,OH,CLT,-18.0,North-South,N537EA,104.0,CLT,2022-03-17 08:50:00,OH,CAK,-19.0,North-South,N537EA,123.0,ITH,2022-03-17 20:51:00,OH,CLT,-32.0,North-South,865.0,617.0,-18.0,865.0,-19.0,617.0,-32.0,0
456,N537EA,N537EA,104.0,CLT,2022-03-17 08:50:00,OH,CAK,-19.0,North-South,N537EA,123.0,ITH,2022-03-17 20:51:00,OH,CLT,-32.0,North-South,N537EA,113.0,DCA,2022-03-18 10:05:00,OH,HSV,97.0,East-West,617.0,671.0,-19.0,617.0,-32.0,671.0,97.0,3
457,N537EA,N537EA,123.0,ITH,2022-03-17 20:51:00,OH,CLT,-32.0,North-South,N537EA,113.0,DCA,2022-03-18 10:05:00,OH,HSV,97.0,East-West,N537EA,58.0,ORF,2022-03-19 08:29:00,OH,DCA,288.0,North-South,671.0,1231.0,-32.0,671.0,97.0,1231.0,288.0,4
458,N537EA,N537EA,113.0,DCA,2022-03-18 10:05:00,OH,HSV,97.0,East-West,N537EA,58.0,ORF,2022-03-19 08:29:00,OH,DCA,288.0,North-South,N537EA,112.0,SAV,2022-03-19 11:45:00,OH,DCA,308.0,North-South,1231.0,138.0,97.0,1231.0,288.0,138.0,308.0,4
459,N537EA,N537EA,58.0,ORF,2022-03-19 08:29:00,OH,DCA,288.0,North-South,N537EA,112.0,SAV,2022-03-19 11:45:00,OH,DCA,308.0,North-South,N537EA,106.0,DCA,2022-03-19 14:13:00,OH,SAV,279.0,North-South,138.0,36.0,288.0,138.0,308.0,36.0,279.0,4
460,N537EA,N537EA,112.0,SAV,2022-03-19 11:45:00,OH,DCA,308.0,North-South,N537EA,106.0,DCA,2022-03-19 14:13:00,OH,SAV,279.0,North-South,N537EA,125.0,JAX,2022-03-19 16:59:00,OH,DCA,297.0,North-South,36.0,60.0,308.0,36.0,279.0,60.0,297.0,4
461,N537EA,N537EA,106.0,DCA,2022-03-19 14:13:00,OH,SAV,279.0,North-South,N537EA,125.0,JAX,2022-03-19 16:59:00,OH,DCA,297.0,North-South,N537EA,133.0,BHM,2022-03-20 13:57:00,OH,DCA,-7.0,East-West,60.0,1133.0,279.0,60.0,297.0,1133.0,-7.0,0
462,N537EA,N537EA,134.0,CLT,2022-03-25 15:08:00,OH,LFT,-23.0,East-West,N537EA,134.0,MHT,2022-03-26 16:20:00,OH,CLT,-1.0,East-West,N537EA,154.0,CLT,2022-03-26 19:11:00,OH,MHT,-23.0,East-West,1378.0,37.0,-23.0,1378.0,-1.0,37.0,-23.0,0
463,N537EA,N537EA,134.0,MHT,2022-03-26 16:20:00,OH,CLT,-1.0,East-West,N537EA,154.0,CLT,2022-03-26 19:11:00,OH,MHT,-23.0,East-West,N537EA,120.0,GPT,2022-03-27 12:54:00,OH,CLT,-11.0,East-West,37.0,909.0,-1.0,37.0,-23.0,909.0,-11.0,0
464,N537EA,N537EA,112.0,CLT,2022-03-27 14:24:00,OH,GPT,-16.0,East-West,N537EA,101.0,SDF,2022-03-28 09:41:00,OH,CLT,-2.0,East-West,N537EA,103.0,CLT,2022-03-28 11:59:00,OH,SDF,-36.0,East-West,1045.0,37.0,-16.0,1045.0,-2.0,37.0,-36.0,0
465,N537EA,N537EA,101.0,SDF,2022-03-28 09:41:00,OH,CLT,-2.0,East-West,N537EA,103.0,CLT,2022-03-28 11:59:00,OH,SDF,-36.0,East-West,N537EA,94.0,CLT,2022-03-28 17:51:00,OH,SDF,1.0,East-West,37.0,249.0,-2.0,37.0,-36.0,249.0,1.0,1
466,N537EA,N537EA,103.0,CLT,2022-03-28 11:59:00,OH,SDF,-36.0,East-West,N537EA,94.0,CLT,2022-03-28 17:51:00,OH,SDF,1.0,East-West,N537EA,78.0,HPN,2022-03-29 13:39:00,OH,DCA,-15.0,East-West,249.0,1094.0,-36.0,249.0,1.0,1094.0,-15.0,0
467,N537EA,N537EA,94.0,CLT,2022-03-28 17:51:00,OH,SDF,1.0,East-West,N537EA,78.0,HPN,2022-03-29 13:39:00,OH,DCA,-15.0,East-West,N537EA,81.0,DCA,2022-03-29 15:29:00,OH,HPN,-13.0,East-West,1094.0,32.0,1.0,1094.0,-15.0,32.0,-13.0,0
468,N538EG,N538EG,137.0,DCA,2022-03-04 05:33:00,OH,BGR,-42.0,East-West,N538EG,92.0,TYS,2022-03-04 12:40:00,OH,DCA,3.0,East-West,N538EG,97.0,DCA,2022-03-04 14:44:00,OH,TYS,315.0,East-West,290.0,32.0,-42.0,290.0,3.0,32.0,315.0,4
469,N538EG,N538EG,134.0,CLT,2022-03-06 15:08:00,OH,LFT,-26.0,East-West,N538EG,134.0,MHT,2022-03-07 16:20:00,OH,CLT,-24.0,East-West,N538EG,154.0,CLT,2022-03-07 19:11:00,OH,MHT,-10.0,East-West,1378.0,37.0,-26.0,1378.0,-24.0,37.0,-10.0,0
470,N538EG,N538EG,137.0,DCA,2022-03-09 05:33:00,OH,BGR,15.0,East-West,N538EG,91.0,DAY,2022-03-09 17:48:00,OH,DCA,19.0,East-West,N538EG,58.0,ORF,2022-03-10 08:30:00,OH,DCA,12.0,North-South,598.0,791.0,15.0,598.0,19.0,791.0,12.0,1
471,N538EG,N538EG,91.0,DAY,2022-03-09 17:48:00,OH,DCA,19.0,East-West,N538EG,58.0,ORF,2022-03-10 08:30:00,OH,DCA,12.0,North-South,N538EG,83.0,SYR,2022-03-10 15:59:00,OH,DCA,4.0,North-South,791.0,391.0,19.0,791.0,12.0,391.0,4.0,1
472,N538EG,N538EG,102.0,CLT,2022-03-14 06:48:00,OH,DAY,-19.0,North-South,N538EG,123.0,ITH,2022-03-14 20:51:00,OH,CLT,-14.0,North-South,N538EG,113.0,DCA,2022-03-15 10:05:00,OH,HSV,-18.0,East-West,741.0,671.0,-19.0,741.0,-14.0,671.0,-18.0,0
473,N538EG,N538EG,123.0,ITH,2022-03-14 20:51:00,OH,CLT,-14.0,North-South,N538EG,113.0,DCA,2022-03-15 10:05:00,OH,HSV,-18.0,East-West,N538EG,123.0,DCA,2022-03-16 09:56:00,OH,BHM,50.0,East-West,671.0,1318.0,-14.0,671.0,-18.0,1318.0,50.0,3
474,N538EG,N538EG,113.0,DCA,2022-03-15 10:05:00,OH,HSV,-18.0,East-West,N538EG,123.0,DCA,2022-03-16 09:56:00,OH,BHM,50.0,East-West,N538EG,133.0,BHM,2022-03-16 13:57:00,OH,DCA,16.0,East-West,1318.0,118.0,-18.0,1318.0,50.0,118.0,16.0,2
475,N538EG,N538EG,67.0,EWN,2022-03-18 12:39:00,OH,CLT,-12.0,East-West,N538EG,82.0,CLT,2022-03-18 14:17:00,OH,EWN,-19.0,East-West,N538EG,104.0,CLT,2022-03-19 08:50:00,OH,CAK,-13.0,North-South,31.0,1031.0,-12.0,31.0,-19.0,1031.0,-13.0,0
476,N538EG,N538EG,82.0,CLT,2022-03-18 14:17:00,OH,EWN,-19.0,East-West,N538EG,104.0,CLT,2022-03-19 08:50:00,OH,CAK,-13.0,North-South,N538EG,95.0,IAD,2022-03-19 18:11:00,OH,CLT,-31.0,North-South,1031.0,457.0,-19.0,1031.0,-13.0,457.0,-31.0,0
477,N538EG,N538EG,104.0,CLT,2022-03-19 08:50:00,OH,CAK,-13.0,North-South,N538EG,95.0,IAD,2022-03-19 18:11:00,OH,CLT,-31.0,North-South,N538EG,92.0,CLT,2022-03-19 20:16:00,OH,IAD,-16.0,North-South,457.0,30.0,-13.0,457.0,-31.0,30.0,-16.0,0
478,N538EG,N538EG,95.0,IAD,2022-03-19 18:11:00,OH,CLT,-31.0,North-South,N538EG,92.0,CLT,2022-03-19 20:16:00,OH,IAD,-16.0,North-South,N538EG,70.0,CRW,2022-03-20 12:58:00,OH,CLT,21.0,North-South,30.0,910.0,-31.0,30.0,-16.0,910.0,21.0,2
479,N538EG,N538EG,92.0,CLT,2022-03-19 20:16:00,OH,IAD,-16.0,North-South,N538EG,70.0,CRW,2022-03-20 12:58:00,OH,CLT,21.0,North-South,N538EG,75.0,CLT,2022-03-20 14:38:00,OH,CRW,1.0,North-South,910.0,30.0,-16.0,910.0,21.0,30.0,1.0,1
480,N538EG,N538EG,70.0,CRW,2022-03-20 12:58:00,OH,CLT,21.0,North-South,N538EG,75.0,CLT,2022-03-20 14:38:00,OH,CRW,1.0,North-South,N538EG,113.0,VPS,2022-03-21 13:06:00,OH,CLT,-16.0,East-West,30.0,1273.0,21.0,30.0,1.0,1273.0,-16.0,0
481,N538EG,N538EG,91.0,DAY,2022-03-23 17:48:00,OH,DCA,2.0,East-West,N538EG,67.0,EWN,2022-03-24 12:39:00,OH,CLT,2.0,East-West,N538EG,82.0,CLT,2022-03-24 14:17:00,OH,EWN,9.0,East-West,1040.0,31.0,2.0,1040.0,2.0,31.0,9.0,1
482,N538EG,N538EG,67.0,EWN,2022-03-24 12:39:00,OH,CLT,2.0,East-West,N538EG,82.0,CLT,2022-03-24 14:17:00,OH,EWN,9.0,East-West,N538EG,75.0,CRW,2022-03-24 16:34:00,OH,CLT,-13.0,North-South,31.0,55.0,2.0,31.0,9.0,55.0,-13.0,0
483,N538EG,N538EG,82.0,CLT,2022-03-24 14:17:00,OH,EWN,9.0,East-West,N538EG,75.0,CRW,2022-03-24 16:34:00,OH,CLT,-13.0,North-South,N538EG,75.0,CLT,2022-03-24 18:19:00,OH,CRW,-9.0,North-South,55.0,30.0,9.0,55.0,-13.0,30.0,-9.0,0
484,N538EG,N538EG,75.0,CRW,2022-03-24 16:34:00,OH,CLT,-13.0,North-South,N538EG,75.0,CLT,2022-03-24 18:19:00,OH,CRW,-9.0,North-South,N538EG,118.0,SBN,2022-03-24 20:19:00,OH,CLT,-26.0,North-South,30.0,45.0,-13.0,30.0,-9.0,45.0,-26.0,0
485,N538EG,N538EG,89.0,HPN,2022-03-30 15:28:00,OH,DCA,49.0,East-West,N538EG,73.0,DCA,2022-03-30 17:29:00,OH,HPN,44.0,East-West,N538EG,132.0,PIA,2022-03-31 14:46:00,OH,CLT,-2.0,East-West,32.0,1204.0,49.0,32.0,44.0,1204.0,-2.0,0
486,N539EA,N539EA,74.0,DCA,2022-03-09 06:39:00,OH,GSO,-21.0,East-West,N539EA,119.0,SAV,2022-03-09 08:35:00,OH,DCA,28.0,North-South,N539EA,102.0,DCA,2022-03-09 11:13:00,OH,SAV,3.0,North-South,42.0,39.0,-21.0,42.0,28.0,39.0,3.0,1
487,N539EA,N539EA,74.0,DCA,2022-03-11 09:33:00,OH,GSO,75.0,East-West,N539EA,92.0,TYS,2022-03-11 12:40:00,OH,DCA,-6.0,East-West,N539EA,97.0,DCA,2022-03-11 14:44:00,OH,TYS,-23.0,East-West,113.0,32.0,75.0,113.0,-6.0,32.0,-23.0,0
488,N539EA,N539EA,92.0,TYS,2022-03-11 12:40:00,OH,DCA,-6.0,East-West,N539EA,97.0,DCA,2022-03-11 14:44:00,OH,TYS,-23.0,East-West,N539EA,183.0,MCI,2022-03-12 15:32:00,OH,PHL,71.0,East-West,32.0,1391.0,-6.0,32.0,-23.0,1391.0,71.0,3
489,N539EA,N539EA,75.0,HPN,2022-03-18 09:45:00,OH,DCA,32.0,East-West,N539EA,71.0,DCA,2022-03-18 11:29:00,OH,HPN,126.0,East-West,N539EA,123.0,HSV,2022-03-19 11:30:00,OH,DCA,0.0,East-West,29.0,1370.0,32.0,29.0,126.0,1370.0,0.0,0
490,N539EA,N539EA,94.0,CLT,2022-03-25 17:51:00,OH,SDF,-26.0,East-West,N539EA,118.0,SBN,2022-03-25 20:19:00,OH,CLT,-8.0,North-South,N539EA,70.0,CRW,2022-03-26 12:58:00,OH,CLT,-16.0,North-South,54.0,881.0,-26.0,54.0,-8.0,881.0,-16.0,0
491,N539EA,N539EA,118.0,SBN,2022-03-25 20:19:00,OH,CLT,-8.0,North-South,N539EA,70.0,CRW,2022-03-26 12:58:00,OH,CLT,-16.0,North-South,N539EA,75.0,CLT,2022-03-26 14:38:00,OH,CRW,11.0,North-South,881.0,30.0,-8.0,881.0,-16.0,30.0,11.0,1
492,N539EA,N539EA,70.0,CRW,2022-03-26 12:58:00,OH,CLT,-16.0,North-South,N539EA,75.0,CLT,2022-03-26 14:38:00,OH,CRW,11.0,North-South,N539EA,190.0,CLT,2022-03-27 06:15:00,OH,BGR,-29.0,East-West,30.0,862.0,-16.0,30.0,11.0,862.0,-29.0,0
493,N539EA,N539EA,92.0,TYS,2022-03-28 12:40:00,OH,DCA,32.0,East-West,N539EA,97.0,DCA,2022-03-28 14:44:00,OH,TYS,25.0,East-West,N539EA,58.0,ORF,2022-03-29 08:30:00,OH,DCA,-8.0,North-South,32.0,969.0,32.0,32.0,25.0,969.0,-8.0,0
494,N539EA,N539EA,97.0,DCA,2022-03-28 14:44:00,OH,TYS,25.0,East-West,N539EA,58.0,ORF,2022-03-29 08:30:00,OH,DCA,-8.0,North-South,N539EA,144.0,STL,2022-03-29 12:43:00,OH,DCA,12.0,East-West,969.0,195.0,25.0,969.0,-8.0,195.0,12.0,1
495,N540EG,N540EG,63.0,ORF,2022-03-02 08:30:00,OH,DCA,16.0,North-South,N540EG,58.0,DCA,2022-03-02 10:13:00,OH,ORF,-2.0,North-South,N540EG,81.0,SYR,2022-03-02 16:00:00,OH,DCA,-11.0,North-South,40.0,289.0,16.0,40.0,-2.0,289.0,-11.0,0
496,N540EG,N540EG,63.0,PHL,2022-03-03 17:54:00,OH,DCA,2.0,East-West,N540EG,80.0,MHT,2022-03-04 14:52:00,OH,PHL,-16.0,East-West,N540EG,92.0,PHL,2022-03-04 16:42:00,OH,MHT,-6.0,East-West,1195.0,30.0,2.0,1195.0,-16.0,30.0,-6.0,0
497,N540EG,N540EG,102.0,CLT,2022-03-09 06:48:00,OH,DAY,22.0,North-South,N540EG,70.0,CRW,2022-03-09 12:58:00,OH,CLT,6.0,North-South,N540EG,75.0,CLT,2022-03-09 14:38:00,OH,CRW,-1.0,North-South,268.0,30.0,22.0,268.0,6.0,30.0,-1.0,0
498,N540EG,N540EG,67.0,EWN,2022-03-13 12:39:00,OH,CLT,-17.0,East-West,N540EG,82.0,CLT,2022-03-13 14:17:00,OH,EWN,-11.0,East-West,N540EG,75.0,CRW,2022-03-13 16:34:00,OH,CLT,-7.0,North-South,31.0,55.0,-17.0,31.0,-11.0,55.0,-7.0,0
499,N540EG,N540EG,82.0,CLT,2022-03-13 14:17:00,OH,EWN,-11.0,East-West,N540EG,75.0,CRW,2022-03-13 16:34:00,OH,CLT,-7.0,North-South,N540EG,75.0,CLT,2022-03-13 18:19:00,OH,CRW,-9.0,North-South,55.0,30.0,-11.0,55.0,-7.0,30.0,-9.0,0
500,N540EG,N540EG,75.0,CRW,2022-03-13 16:34:00,OH,CLT,-7.0,North-South,N540EG,75.0,CLT,2022-03-13 18:19:00,OH,CRW,-9.0,North-South,N540EG,123.0,ITH,2022-03-13 20:51:00,OH,CLT,-4.0,North-South,30.0,77.0,-7.0,30.0,-9.0,77.0,-4.0,0
501,N540EG,N540EG,75.0,CLT,2022-03-13 18:19:00,OH,CRW,-9.0,North-South,N540EG,123.0,ITH,2022-03-13 20:51:00,OH,CLT,-4.0,North-South,N540EG,113.0,DCA,2022-03-14 10:05:00,OH,HSV,12.0,East-West,77.0,671.0,-9.0,77.0,-4.0,671.0,12.0,1
502,N540EG,N540EG,123.0,ITH,2022-03-13 20:51:00,OH,CLT,-4.0,North-South,N540EG,113.0,DCA,2022-03-14 10:05:00,OH,HSV,12.0,East-West,N540EG,78.0,HPN,2022-03-14 13:39:00,OH,DCA,59.0,East-West,671.0,101.0,-4.0,671.0,12.0,101.0,59.0,3
503,N540EG,N540EG,113.0,DCA,2022-03-14 10:05:00,OH,HSV,12.0,East-West,N540EG,78.0,HPN,2022-03-14 13:39:00,OH,DCA,59.0,East-West,N540EG,81.0,DCA,2022-03-14 15:29:00,OH,HPN,52.0,East-West,101.0,32.0,12.0,101.0,59.0,32.0,52.0,3
504,N540EG,N540EG,102.0,CLT,2022-03-17 06:48:00,OH,DAY,-12.0,North-South,N540EG,67.0,ILM,2022-03-17 14:35:00,OH,CLT,-16.0,East-West,N540EG,73.0,CLT,2022-03-17 16:13:00,OH,ILM,-15.0,East-West,365.0,31.0,-12.0,365.0,-16.0,31.0,-15.0,0
505,N540EG,N540EG,67.0,ILM,2022-03-17 14:35:00,OH,CLT,-16.0,East-West,N540EG,73.0,CLT,2022-03-17 16:13:00,OH,ILM,-15.0,East-West,N540EG,109.0,VPS,2022-03-17 22:20:00,OH,CLT,-10.0,East-West,31.0,294.0,-16.0,31.0,-15.0,294.0,-10.0,0
506,N540EG,N540EG,73.0,CLT,2022-03-17 16:13:00,OH,ILM,-15.0,East-West,N540EG,109.0,VPS,2022-03-17 22:20:00,OH,CLT,-10.0,East-West,N540EG,53.0,GSP,2022-03-18 14:36:00,OH,CLT,-17.0,East-West,294.0,867.0,-15.0,294.0,-10.0,867.0,-17.0,0
507,N540EG,N540EG,109.0,VPS,2022-03-17 22:20:00,OH,CLT,-10.0,East-West,N540EG,53.0,GSP,2022-03-18 14:36:00,OH,CLT,-17.0,East-West,N540EG,137.0,DCA,2022-03-19 05:43:00,OH,BGR,-33.0,East-West,867.0,854.0,-10.0,867.0,-17.0,854.0,-33.0,0
508,N540EG,N540EG,113.0,DCA,2022-03-20 15:52:00,OH,HSV,-16.0,East-West,N540EG,133.0,BHM,2022-03-21 13:57:00,OH,DCA,-11.0,East-West,N540EG,144.0,ECP,2022-03-22 11:33:00,OH,DCA,-20.0,East-West,1212.0,1163.0,-16.0,1212.0,-11.0,1163.0,-20.0,0
509,N540EG,N540EG,132.0,DCA,2022-03-22 13:28:00,OH,ECP,-22.0,East-West,N540EG,104.0,DCA,2022-03-22 19:46:00,OH,SAV,10.0,North-South,N540EG,58.0,ORF,2022-03-23 08:30:00,OH,DCA,76.0,North-South,246.0,660.0,-22.0,246.0,10.0,660.0,76.0,3
510,N540EG,N540EG,104.0,DCA,2022-03-22 19:46:00,OH,SAV,10.0,North-South,N540EG,58.0,ORF,2022-03-23 08:30:00,OH,DCA,76.0,North-South,N540EG,63.0,PHL,2022-03-23 17:54:00,OH,DCA,-19.0,East-West,660.0,506.0,10.0,660.0,76.0,506.0,-19.0,0
511,N540EG,N540EG,104.0,CLT,2022-03-27 08:50:00,OH,CAK,-13.0,North-South,N540EG,75.0,CRW,2022-03-27 16:34:00,OH,CLT,-7.0,North-South,N540EG,75.0,CLT,2022-03-27 18:19:00,OH,CRW,-19.0,North-South,360.0,30.0,-13.0,360.0,-7.0,30.0,-19.0,0
512,N540EG,N540EG,75.0,CRW,2022-03-27 16:34:00,OH,CLT,-7.0,North-South,N540EG,75.0,CLT,2022-03-27 18:19:00,OH,CRW,-19.0,North-South,N540EG,118.0,SBN,2022-03-27 20:19:00,OH,CLT,-14.0,North-South,30.0,45.0,-7.0,30.0,-19.0,45.0,-14.0,0
513,N540EG,N540EG,75.0,CLT,2022-03-27 18:19:00,OH,CRW,-19.0,North-South,N540EG,118.0,SBN,2022-03-27 20:19:00,OH,CLT,-14.0,North-South,N540EG,70.0,CRW,2022-03-28 12:58:00,OH,CLT,-13.0,North-South,45.0,881.0,-19.0,45.0,-14.0,881.0,-13.0,0
514,N540EG,N540EG,118.0,SBN,2022-03-27 20:19:00,OH,CLT,-14.0,North-South,N540EG,70.0,CRW,2022-03-28 12:58:00,OH,CLT,-13.0,North-South,N540EG,75.0,CLT,2022-03-28 14:38:00,OH,CRW,-21.0,North-South,881.0,30.0,-14.0,881.0,-13.0,30.0,-21.0,0
515,N540EG,N540EG,122.0,SBN,2022-03-29 18:15:00,OH,CLT,-12.0,North-South,N540EG,113.0,DCA,2022-03-30 10:05:00,OH,HSV,-17.0,East-West,N540EG,91.0,DAY,2022-03-30 17:48:00,OH,DCA,-19.0,East-West,828.0,350.0,-12.0,828.0,-17.0,350.0,-19.0,0
516,N540EG,N540EG,113.0,DCA,2022-03-30 10:05:00,OH,HSV,-17.0,East-West,N540EG,91.0,DAY,2022-03-30 17:48:00,OH,DCA,-19.0,East-West,N540EG,74.0,DCA,2022-03-31 09:21:00,OH,GSO,-9.0,East-West,350.0,842.0,-17.0,350.0,-19.0,842.0,-9.0,0
517,N540EG,N540EG,91.0,DAY,2022-03-30 17:48:00,OH,DCA,-19.0,East-West,N540EG,74.0,DCA,2022-03-31 09:21:00,OH,GSO,-9.0,East-West,N540EG,92.0,DCA,2022-03-31 17:33:00,OH,ALB,47.0,North-South,842.0,418.0,-19.0,842.0,-9.0,418.0,47.0,3
518,N541EA,N541EA,133.0,CLT,2022-03-01 15:44:00,OH,LFT,3.0,East-West,N541EA,118.0,DCA,2022-03-02 06:01:00,OH,MHT,-4.0,East-West,N541EA,160.0,MEM,2022-03-02 08:38:00,OH,DCA,-7.0,East-West,724.0,39.0,3.0,724.0,-4.0,39.0,-7.0,0
519,N541EA,N541EA,123.0,HSV,2022-03-03 21:08:00,OH,DCA,8.0,East-West,N541EA,75.0,HPN,2022-03-04 09:45:00,OH,DCA,-5.0,East-West,N541EA,71.0,DCA,2022-03-04 11:29:00,OH,HPN,-10.0,East-West,634.0,29.0,8.0,634.0,-5.0,29.0,-10.0,0
520,N541EA,N541EA,74.0,DCA,2022-03-07 06:39:00,OH,GSO,-3.0,East-West,N541EA,119.0,SAV,2022-03-07 08:35:00,OH,DCA,21.0,North-South,N541EA,102.0,DCA,2022-03-07 11:13:00,OH,SAV,51.0,North-South,42.0,39.0,-3.0,42.0,21.0,39.0,51.0,3
521,N541EA,N541EA,70.0,CRW,2022-03-12 12:58:00,OH,CLT,10.0,North-South,N541EA,75.0,CLT,2022-03-12 14:38:00,OH,CRW,13.0,North-South,N541EA,89.0,HPN,2022-03-13 15:28:00,OH,DCA,-9.0,East-West,30.0,1415.0,10.0,30.0,13.0,1415.0,-9.0,0
522,N541EA,N541EA,75.0,CLT,2022-03-12 14:38:00,OH,CRW,13.0,North-South,N541EA,89.0,HPN,2022-03-13 15:28:00,OH,DCA,-9.0,East-West,N541EA,73.0,DCA,2022-03-13 17:29:00,OH,HPN,-13.0,East-West,1415.0,32.0,13.0,1415.0,-9.0,32.0,-13.0,0
523,N541EA,N541EA,90.0,HPN,2022-03-17 20:15:00,OH,DCA,26.0,East-West,N541EA,133.0,BHM,2022-03-18 13:57:00,OH,DCA,50.0,East-West,N541EA,70.0,CRW,2022-03-19 12:58:00,OH,CLT,-16.0,North-South,972.0,1248.0,26.0,972.0,50.0,1248.0,-16.0,0
524,N541EA,N541EA,133.0,BHM,2022-03-18 13:57:00,OH,DCA,50.0,East-West,N541EA,70.0,CRW,2022-03-19 12:58:00,OH,CLT,-16.0,North-South,N541EA,75.0,CLT,2022-03-19 14:38:00,OH,CRW,4.0,North-South,1248.0,30.0,50.0,1248.0,-16.0,30.0,4.0,1
525,N541EA,N541EA,70.0,CRW,2022-03-19 12:58:00,OH,CLT,-16.0,North-South,N541EA,75.0,CLT,2022-03-19 14:38:00,OH,CRW,4.0,North-South,N541EA,150.0,LFT,2022-03-19 22:31:00,OH,CLT,5.0,East-West,30.0,398.0,-16.0,30.0,4.0,398.0,5.0,1
526,N541EA,N541EA,58.0,ORF,2022-03-26 08:29:00,OH,DCA,9.0,North-South,N541EA,112.0,SAV,2022-03-26 11:45:00,OH,DCA,-8.0,North-South,N541EA,106.0,DCA,2022-03-26 14:13:00,OH,SAV,-28.0,North-South,138.0,36.0,9.0,138.0,-8.0,36.0,-28.0,0
527,N541EA,N541EA,112.0,SAV,2022-03-26 11:45:00,OH,DCA,-8.0,North-South,N541EA,106.0,DCA,2022-03-26 14:13:00,OH,SAV,-28.0,North-South,N541EA,58.0,ORF,2022-03-27 08:30:00,OH,DCA,43.0,North-South,36.0,991.0,-8.0,36.0,-28.0,991.0,43.0,2
528,N541EA,N541EA,106.0,DCA,2022-03-26 14:13:00,OH,SAV,-28.0,North-South,N541EA,58.0,ORF,2022-03-27 08:30:00,OH,DCA,43.0,North-South,N541EA,95.0,CLE,2022-03-27 13:40:00,OH,PHL,13.0,East-West,991.0,252.0,-28.0,991.0,43.0,252.0,13.0,1
529,N541EA,N541EA,58.0,ORF,2022-03-27 08:30:00,OH,DCA,43.0,North-South,N541EA,95.0,CLE,2022-03-27 13:40:00,OH,PHL,13.0,East-West,N541EA,82.0,PHL,2022-03-27 16:18:00,OH,CLE,-2.0,East-West,252.0,63.0,43.0,252.0,13.0,63.0,-2.0,0
530,N542EA,N542EA,124.0,DCA,2022-03-10 14:45:00,OH,STL,46.0,East-West,N542EA,74.0,DCA,2022-03-11 06:39:00,OH,GSO,-8.0,East-West,N542EA,119.0,SAV,2022-03-11 08:35:00,OH,DCA,26.0,North-South,830.0,42.0,46.0,830.0,-8.0,42.0,26.0,2
531,N542EA,N542EA,74.0,DCA,2022-03-11 06:39:00,OH,GSO,-8.0,East-West,N542EA,119.0,SAV,2022-03-11 08:35:00,OH,DCA,26.0,North-South,N542EA,102.0,DCA,2022-03-11 11:13:00,OH,SAV,18.0,North-South,42.0,39.0,-8.0,42.0,26.0,39.0,18.0,2
532,N542EA,N542EA,92.0,TYS,2022-03-13 12:40:00,OH,DCA,-14.0,East-West,N542EA,97.0,DCA,2022-03-13 14:44:00,OH,TYS,-18.0,East-West,N542EA,92.0,CAE,2022-03-13 17:22:00,OH,DCA,-11.0,North-South,32.0,61.0,-14.0,32.0,-18.0,61.0,-11.0,0
533,N542EA,N542EA,97.0,DCA,2022-03-13 14:44:00,OH,TYS,-18.0,East-West,N542EA,92.0,CAE,2022-03-13 17:22:00,OH,DCA,-11.0,North-South,N542EA,91.0,DCA,2022-03-13 19:29:00,OH,CAE,-2.0,North-South,61.0,35.0,-18.0,61.0,-11.0,35.0,-2.0,0
534,N542EA,N542EA,92.0,CAE,2022-03-13 17:22:00,OH,DCA,-11.0,North-South,N542EA,91.0,DCA,2022-03-13 19:29:00,OH,CAE,-2.0,North-South,N542EA,122.0,HSV,2022-03-14 07:39:00,OH,DCA,62.0,East-West,35.0,639.0,-11.0,35.0,-2.0,639.0,62.0,3
535,N542EA,N542EA,91.0,DCA,2022-03-13 19:29:00,OH,CAE,-2.0,North-South,N542EA,122.0,HSV,2022-03-14 07:39:00,OH,DCA,62.0,East-West,N542EA,147.0,LFT,2022-03-14 13:10:00,OH,CLT,21.0,East-West,639.0,209.0,-2.0,639.0,62.0,209.0,21.0,2
536,N542EA,N542EA,134.0,CLT,2022-03-14 15:08:00,OH,LFT,8.0,East-West,N542EA,102.0,CLT,2022-03-15 06:48:00,OH,DAY,-26.0,North-South,N542EA,94.0,CLT,2022-03-15 17:51:00,OH,SDF,-11.0,East-West,806.0,561.0,8.0,806.0,-26.0,561.0,-11.0,0
